outcome,treatment,outcome_label,treatment_label,variable,importance,rank,variable_label,importance_norm
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241335,0.01629121167858042,29,Trust in news media,0.24183628867264917
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241252,0.016267221378977823,30,Guaranteed job/income scale,0.2414801626131207
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241465x,0.01591226749878219,31,Education,0.23621101930260002
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241290x,0.014683491113059081,32,DEI approval (summary),0.21797034288179237
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241375x,0.012464340521834661,33,Ban transgender girls sports (summary),0.1850279716465674
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241125,0.011643747595808709,34,Emotion: irritated,0.17284660959342646
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241039,0.011318688021829061,35,Pre-election presidential vote,0.16802123487485301
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241119,0.010124404503744279,36,Emotion: afraid,0.1502925907853358
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241372x,0.009989717837801466,37,Transgender bathroom policy (summary),0.14829322302387404
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241120,0.009136378261173188,38,Emotion: outraged,0.1356257505079651
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241302,0.008737219782620589,39,Abortion stance (STD),0.12970040824675685
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241387,0.008686688338481255,40,Party better: environment,0.12895028989134974
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241121,0.008622711662089999,41,Emotion: angry,0.12800058263290104
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241576,0.008582905049254531,42,Little interest/pleasure (PHQ-2),0.12740966995539799
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241237,0.008540577754143904,43,Party better: immigration,0.12678133879372236
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241122,0.008326955555265275,44,Emotion: happy,0.12361020574517065
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241607,0.008176008342851933,45,Sexism: women over-interpret remarks,0.12136945690734659
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241236,0.007940695991549104,46,Party better: economy,0.11787634253128507
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241551,0.00753686628483716,47,Gender identity,0.11188165782312522
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241272x,0.006934767366226233,48,Spending: crime,0.10294374879809376
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241554,0.006166127469583438,49,Stock market investment,0.09153360794440743
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241319x,0.005545699741360007,50,Favor voter ID (summary),0.08232361533345685
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241124,0.005245280308212129,51,Emotion: proud,0.07786401329825976
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241571,0.004334241645587297,52,Has health insurance,0.06434002175279593
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241104,0.003544381962618693,53,2020 presidential vote recall,0.052614881961479495
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241269x,0.0025664709131472075,54,Spending: border security,0.038098197535415546
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241232,0.0023106035438529944,55,Government waste,0.03429995243226564
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241497,0.0012187459122440293,56,Union membership (HH),0.018091778197172188
O5_aidpoor_binary,C_pers_fin_last,Aid to poor opposition,Personal financial retrospective pessimism,V241117,6.751442358012862e-4,57,Right track / wrong track,0.01002223649942423
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241239,0.043783257822696264,1,Spending & services scale,1
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241567x,0.039333225328672214,2,Household income (6-cat),0.8983622344402784
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241266x,0.03691130082260328,3,Spending: public schools,0.8430460102370291
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241621,0.03685636589963371,4,Life satisfaction,0.8417913086524181
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241385x,0.036793345239726556,5,Gay marriage (summary),0.8403519306106478
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241397,0.0343714870260838,6,Best way to deal with urban unrest,0.785037220511864
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241578,0.03193335194376323,7,Too sensitive / easily offended,0.7293507503045992
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241252,0.03130490666656374,8,Guaranteed job/income scale,0.7149971980919149
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241126,0.031054132482195723,9,Emotion: nervous,0.7092695707558324
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241539,0.028401062253899687,10,Financial worry (current),0.6486740289841385
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241378x,0.028394663791888722,11,Gay/lesbian job protection (summary),0.648527889516014
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241381x,0.026871112476034312,12,Gay/lesbian couples adopt (summary),0.6137303118203535
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241119,0.02637451888233582,13,Emotion: afraid,0.6023882231226717
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241320,0.026153181314569198,14,Favor felon voting rights,0.5973329216496076
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241540,0.02594738089066019,15,Able to make housing payments,0.592632485132471
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241576,0.02463002055726899,16,Little interest/pleasure (PHQ-2),0.5625442642256131
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241483,0.02457955524018724,17,Employment status,0.5613916474585806
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241607,0.021877601078135914,18,Sexism: women over-interpret remarks,0.4996796073679801
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241281x,0.021486993086077242,19,Spending: aid to the poor,0.49075820655215985
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241177,0.021062647698831566,20,Ideology (liberal-conservative),0.48106625103427453
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241290x,0.019491307078383348,21,DEI approval (summary),0.44517717610952856
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241608,0.018414939414418827,22,Sexism: women seek control over men,0.42059317488414333
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241302,0.017951546071034004,23,Abortion stance (STD),0.41000937261750137
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241570,0.01753731718734592,24,Trouble concentrating (past week),0.40054847582070435
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241335,0.016776855547353753,25,Trust in news media,0.3831796988541361
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241465x,0.016679506203871517,26,Education,0.38095626121328124
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241004,0.016323546701672607,27,Attention to politics,0.372826224301903
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241422,0.01624058237223602,28,V241422,0.37093133722491667
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241120,0.016075613279996487,29,Emotion: outraged,0.36716347936227
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241255,0.01601219812862149,30,Govt assistance to Blacks scale,0.36571509122194934
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241551,0.015891152020463963,31,Gender identity,0.36295042467640093
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241121,0.015464277025405428,32,Emotion: angry,0.35320069347121746
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241275x,0.015223749040788086,33,Spending: welfare programs,0.3477070870888103
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241236,0.014329856048760858,34,Party better: economy,0.3272907673245955
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241420,0.014200050425986108,35,Religion (denomination),0.32432603538755217
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241125,0.01304467773649742,36,Emotion: irritated,0.29793757671763177
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241497,0.012157117930866565,37,Union membership (HH),0.2776659055408295
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241579,0.011841254718278356,38,Self-censorship frequency,0.27045165908463104
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241123,0.011071081573176168,39,Emotion: worried,0.2528610734726361
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241577,0.010860869274851416,40,Felt depressed/hopeless (PHQ-2),0.2480598707120735
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241118,0.010256637885463903,41,Emotion: hopeful,0.23425935838303677
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241387,0.009971266691616756,42,Party better: environment,0.22774154294310814
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241039,0.00834719691162514,43,Pre-election presidential vote,0.19064814558632817
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241025,0.007719635594977215,44,Party of registration,0.1763147828386477
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241375x,0.007680282364764443,45,Ban transgender girls sports (summary),0.17541596369704485
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241372x,0.007507675104910133,46,Transgender bathroom policy (summary),0.17147365176234833
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241122,0.006551802251580472,47,Emotion: happy,0.1496417255680815
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241272x,0.006520679298542226,48,Spending: crime,0.14893088415092884
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241124,0.006272820296951588,49,Emotion: proud,0.143269838949716
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241554,0.0054451699260982004,50,Stock market investment,0.12436648611551117
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241269x,0.004966717685799717,51,Spending: border security,0.11343874194818554
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241319x,0.00469872945943846,52,Favor voter ID (summary),0.1073179496707699
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241237,0.00444503051680517,53,Party better: immigration,0.10152352149777592
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241571,0.002461084957594873,54,Has health insurance,0.05621064032195204
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241104,0.0022274071527334633,55,2020 presidential vote recall,0.05087349054183047
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241232,0.0010754054018691191,56,Government waste,0.024562023370304185
O5_aidpoor_binary,C_fin_nextyear,Aid to poor opposition,Personal financial prospective worry,V241117,1.4485021739335424e-4,57,Right track / wrong track,0.0033083471764466807
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241567x,0.05984313673770515,1,Household income (6-cat),1
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241576,0.04292302186410966,2,Little interest/pleasure (PHQ-2),0.717258890559881
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241004,0.03651893605019176,3,Attention to politics,0.6102443494941736
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241177,0.035042241851984963,4,Ideology (liberal-conservative),0.5855682666765364
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241269x,0.03484672601156107,5,Spending: border security,0.5823011277683464
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241375x,0.034828398283516256,6,Ban transgender girls sports (summary),0.581994864944505
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241237,0.03332100643577776,7,Party better: immigration,0.5568058135358956
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241255,0.03212438721785269,8,Govt assistance to Blacks scale,0.5368098827883163
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241579,0.031466747078968106,9,Self-censorship frequency,0.5258204832558846
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241570,0.028607199142526765,10,Trouble concentrating (past week),0.47803642492727705
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241275x,0.02680183075616237,11,Spending: welfare programs,0.44786808007133483
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241290x,0.025735284817279918,12,DEI approval (summary),0.43004571986389506
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241118,0.023686214721576476,13,Emotion: hopeful,0.3958050331718756
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241387,0.023311661427108606,14,Party better: environment,0.38954611502542963
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241120,0.023145204087380602,15,Emotion: outraged,0.38676455395088916
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241385x,0.022130829448894968,16,Gay marriage (summary),0.36981399464228076
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241465x,0.02129965241683289,17,Education,0.3559247321909296
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241578,0.019340964869746614,18,Too sensitive / easily offended,0.3231943698826957
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241125,0.018914639467200366,19,Emotion: irritated,0.3160703214823779
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241236,0.018654323673779286,20,Party better: economy,0.31172035241972573
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241378x,0.018433740686799004,21,Gay/lesbian job protection (summary),0.3080343326185394
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241540,0.01796510685719398,22,Able to make housing payments,0.300203295424432
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241239,0.01768118058244855,23,Spending & services scale,0.29545878686048604
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241420,0.01756887868464334,24,Religion (denomination),0.2935821823920834
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241422,0.01729492553899063,25,V241422,0.2890043283458716
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241272x,0.0169863457705134,26,Spending: crime,0.28384785117406575
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241397,0.016216703695128037,27,Best way to deal with urban unrest,0.27098685963281793
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241252,0.016214309414875606,28,Guaranteed job/income scale,0.2709468503621989
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241608,0.015947777885241567,29,Sexism: women seek control over men,0.26649301414699084
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241483,0.015078501151284684,30,Employment status,0.251967092189274
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241039,0.014487444560598672,31,Pre-election presidential vote,0.24209032731853142
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241121,0.014171798060161302,32,Emotion: angry,0.2368157625539727
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241119,0.014156128210567293,33,Emotion: afraid,0.23655391381996177
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241381x,0.01359835758935501,34,Gay/lesbian couples adopt (summary),0.22723336928271576
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241319x,0.012573797195138485,35,Favor voter ID (summary),0.21011260238997728
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241281x,0.012380618426885119,36,Spending: aid to the poor,0.2068845167851054
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241124,0.01219351326012295,37,Emotion: proud,0.20375792321127156
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241621,0.011945198226072071,38,Life satisfaction,0.19960849108609313
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241302,0.011739422012625029,39,Abortion stance (STD),0.19616989771240406
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241123,0.011271331428974189,40,Emotion: worried,0.18834793835050595
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241372x,0.010641734662851876,41,Transgender bathroom policy (summary),0.17782715350458686
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241122,0.010232497973506763,42,Emotion: happy,0.17098866355144798
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241607,0.01011258739769074,43,Sexism: women over-interpret remarks,0.16898491537993093
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241539,0.00942462323694686,44,Financial worry (current),0.15748879070720104
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241577,0.008497694876942649,45,Felt depressed/hopeless (PHQ-2),0.1419994896689387
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241266x,0.007512240293777803,46,Spending: public schools,0.12553219472275076
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241126,0.007453170623631749,47,Emotion: nervous,0.12454511962331273
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241104,0.00733321773680244,48,2020 presidential vote recall,0.12254066441978509
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241571,0.007253502751763966,49,Has health insurance,0.12120859879983159
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241335,0.007245801924551955,50,Trust in news media,0.12107991525094336
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241025,0.006004465843422816,51,Party of registration,0.10033674988897437
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241320,0.005212507503141473,52,Favor felon voting rights,0.08710284566111734
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241117,0.0031411505537333466,53,Right track / wrong track,0.05248973775390709
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241554,0.002749611780288904,54,Stock market investment,0.04594698624072067
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241551,0.0025835104234917076,55,Gender identity,0.04317137376697576
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241232,0.0024179034166677727,56,Government waste,0.040404022056289256
O6_status_jobs_threat,C_nat_econ_last,White status / jobs threat,National retrospective economic pessimism,V241497,0.0017362934030119446,57,Union membership (HH),0.029014077430837018
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241302,0.0748623315620955,1,Abortion stance (STD),1
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241125,0.045201174479778,2,Emotion: irritated,0.6037906319052502
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241121,0.03897085082960842,3,Emotion: angry,0.5205668861286208
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241578,0.038039905605597654,4,Too sensitive / easily offended,0.5081314569269724
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241539,0.03656778354373215,5,Financial worry (current),0.4884670672245967
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241608,0.03515648667096545,6,Sexism: women seek control over men,0.4696151714404522
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241385x,0.03426330947260276,7,Gay marriage (summary),0.45768424196329804
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241275x,0.033405134273765034,8,Spending: welfare programs,0.4462208640410395
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241266x,0.03273347806875953,9,Spending: public schools,0.4372489793696625
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241567x,0.03090431394262106,10,Household income (6-cat),0.41281527435446075
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241126,0.029163686730688792,11,Emotion: nervous,0.38956423240035754
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241239,0.027197590807915423,12,Spending & services scale,0.363301412611709
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241607,0.02543284691913222,13,Sexism: women over-interpret remarks,0.33972822363990396
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241252,0.02483528852342757,14,Guaranteed job/income scale,0.3317461265927528
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241378x,0.023972390275267538,15,Gay/lesbian job protection (summary),0.32021965887321235
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241120,0.023703386886890054,16,Emotion: outraged,0.31662635122750593
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241004,0.022180104554807654,17,Attention to politics,0.2962785701699671
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241570,0.021358851581267463,18,Trouble concentrating (past week),0.28530839389568163
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241483,0.021302261302904343,19,Employment status,0.2845524692913807
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241119,0.02110731724044447,20,Emotion: afraid,0.28194843521453433
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241381x,0.02066707267545653,21,Gay/lesbian couples adopt (summary),0.2760677131504242
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241281x,0.02000215830308152,22,Spending: aid to the poor,0.26718588488645295
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241579,0.0198463165489061,23,Self-censorship frequency,0.2651041736850571
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241039,0.018825803575837963,24,Pre-election presidential vote,0.25147231168217976
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241422,0.01783471980770719,25,V241422,0.23823356066480456
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241177,0.017591909629095483,26,Ideology (liberal-conservative),0.2349901380576646
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241397,0.017062332504217816,27,Best way to deal with urban unrest,0.2279161248145905
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241621,0.01594316293592479,28,Life satisfaction,0.21296642254189657
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241540,0.015072092568556078,29,Able to make housing payments,0.20133079285747787
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241571,0.014759929744418704,30,Has health insurance,0.1971609678249988
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241577,0.014496656734440871,31,Felt depressed/hopeless (PHQ-2),0.1936442057300398
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241576,0.014488074949384155,32,Little interest/pleasure (PHQ-2),0.1935295715090952
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241255,0.014190174314274866,33,Govt assistance to Blacks scale,0.1895502586972548
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241465x,0.013421529428732986,34,Education,0.17928281351483596
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241118,0.012917659175642237,35,Emotion: hopeful,0.1725521888792299
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241335,0.012725331559719858,36,Trust in news media,0.16998310490990617
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241320,0.009041858987669514,37,Favor felon voting rights,0.12077982075898384
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241290x,0.008846339605481297,38,DEI approval (summary),0.11816810164593378
